CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
07/25/2016,J (Apr 17),0.00,0.00,0.00,0.00,20.3250,20.32,0,0,0
07/26/2016,J (Apr 17),20.00,20.30,20.00,20.25,22.4250,2.10,6,0,3
07/27/2016,J (Apr 17),0.00,20.40,21.50,0.00,20.2750,-2.15,0,0,3
07/28/2016,J (Apr 17),0.00,19.15,21.50,0.00,20.3250,0.05,0,0,3
07/29/2016,J (Apr 17),20.00,20.01,17.05,17.05,20.4250,0.10,3,0,4
08/01/2016,J (Apr 17),0.00,19.05,21.45,0.00,20.2500,-0.18,0,0,4
08/02/2016,J (Apr 17),19.96,20.35,19.96,20.27,20.1750,-0.08,48,0,52
08/03/2016,J (Apr 17),20.24,20.24,20.15,20.23,20.0250,-0.15,28,0,79
08/04/2016,J (Apr 17),20.00,20.17,20.00,20.15,19.9000,-0.12,32,0,108
08/05/2016,J (Apr 17),19.95,19.99,19.91,19.99,19.9500,0.05,142,0,250
08/08/2016,J (Apr 17),20.00,20.00,20.00,20.00,19.9500,0.00,1,0,251
08/09/2016,J (Apr 17),19.80,19.82,19.60,19.82,19.6750,-0.28,36,0,285
08/10/2016,J (Apr 17),0.00,19.30,19.85,0.00,19.6500,-0.02,0,0,285
08/11/2016,J (Apr 17),19.73,20.00,19.69,20.00,19.5750,-0.08,56,0,341
08/12/2016,J (Apr 17),19.82,19.96,19.80,19.96,19.8500,0.28,23,0,362
08/15/2016,J (Apr 17),19.83,19.97,19.83,19.97,19.9000,0.05,42,0,404
08/16/2016,J (Apr 17),19.95,20.26,19.95,20.11,20.1000,0.20,59,0,446
08/17/2016,J (Apr 17),20.11,20.37,20.05,20.10,20.0750,-0.02,124,0,535
08/18/2016,J (Apr 17),20.15,20.25,20.05,20.20,20.2000,0.12,21,0,543
08/19/2016,J (Apr 17),20.30,20.38,20.19,20.30,20.3000,0.10,96,0,597
08/22/2016,J (Apr 17),20.30,20.40,20.28,20.34,20.3250,0.02,96,0,662
08/23/2016,J (Apr 17),20.25,20.40,20.22,20.40,20.3750,0.05,89,0,726
08/24/2016,J (Apr 17),20.40,20.50,20.35,20.48,20.4750,0.10,55,0,759
08/25/2016,J (Apr 17),20.44,20.50,20.35,20.35,20.3750,-0.10,93,0,799
