CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
04/25/2016,F (Jan 17),0.00,20.25,21.00,0.00,20.7500,20.75,0,0,0
04/26/2016,F (Jan 17),20.57,20.63,20.57,20.63,20.5000,-0.25,2,0,2
04/27/2016,F (Jan 17),20.85,20.90,20.37,20.50,20.6000,0.10,14,0,14
04/28/2016,F (Jan 17),20.40,20.90,20.40,20.90,20.7750,0.18,10,0,21
04/29/2016,F (Jan 17),20.85,21.15,20.85,21.05,21.0750,0.30,8,0,29
05/02/2016,F (Jan 17),20.95,20.95,20.95,20.95,20.8500,-0.22,1,0,28
05/03/2016,F (Jan 17),21.10,21.15,21.05,21.15,21.1250,0.28,2,0,30
05/04/2016,F (Jan 17),21.25,21.45,21.20,21.33,21.2500,0.12,4,0,34
05/05/2016,F (Jan 17),21.05,21.60,21.05,21.60,21.7500,0.50,4,0,35
05/06/2016,F (Jan 17),21.35,21.45,21.30,21.35,21.4750,-0.28,1,0,36
05/09/2016,F (Jan 17),21.20,21.20,21.00,21.00,21.0750,-0.40,13,0,48
05/10/2016,F (Jan 17),20.90,21.00,20.75,20.75,20.8250,-0.25,14,0,59
05/11/2016,F (Jan 17),20.70,21.05,20.70,21.05,21.1500,0.32,4,0,61
05/12/2016,F (Jan 17),20.99,21.00,20.99,21.00,21.0000,-0.15,10,0,71
05/13/2016,F (Jan 17),21.05,21.20,20.84,21.20,21.2000,0.20,12,0,76
05/16/2016,F (Jan 17),20.87,21.10,20.82,20.82,21.0250,-0.18,46,0,117
05/17/2016,F (Jan 17),21.17,21.57,21.00,21.45,21.2750,0.25,80,0,156
05/18/2016,F (Jan 17),21.55,21.80,21.40,21.73,21.8000,0.52,397,0,354
05/19/2016,F (Jan 17),21.72,22.20,21.70,21.90,21.8500,0.05,1000,0,993
05/20/2016,F (Jan 17),21.85,21.86,21.55,21.72,21.7000,-0.15,785,0,1407
05/23/2016,F (Jan 17),21.74,21.88,21.46,21.48,21.5500,-0.15,503,0,1613
05/24/2016,F (Jan 17),21.55,21.61,21.00,21.01,21.0000,-0.55,540,0,1888
05/25/2016,F (Jan 17),20.95,21.00,20.75,20.85,20.8750,-0.12,705,0,2263
05/26/2016,F (Jan 17),20.88,20.95,20.70,20.71,20.7750,-0.10,176,0,2288
05/27/2016,F (Jan 17),20.73,20.80,20.55,20.60,20.5750,-0.20,292,0,2427
05/31/2016,F (Jan 17),20.50,20.90,20.50,20.53,20.5500,-0.02,868,0,2845
06/01/2016,F (Jan 17),20.57,20.75,20.50,20.55,20.5500,0.00,179,0,2893
06/02/2016,F (Jan 17),20.58,20.80,20.45,20.48,20.5000,-0.05,180,0,2983
06/03/2016,F (Jan 17),20.50,20.92,20.40,20.46,20.4500,-0.05,561,0,3287
06/06/2016,F (Jan 17),20.50,20.70,20.45,20.45,20.5000,0.05,446,0,3507
06/07/2016,F (Jan 17),20.50,20.62,20.40,20.60,20.6000,0.10,1110,0,4068
06/08/2016,F (Jan 17),20.60,20.82,20.50,20.78,20.7500,0.15,1151,0,4429
06/09/2016,F (Jan 17),20.80,21.05,20.75,21.03,21.0250,0.28,1271,0,4920
06/10/2016,F (Jan 17),21.07,21.65,21.05,21.50,21.5250,0.50,990,0,5304
06/13/2016,F (Jan 17),21.65,22.64,21.65,22.64,22.6500,1.12,1081,0,5650
06/14/2016,F (Jan 17),22.60,22.94,22.20,22.25,22.3500,-0.30,1966,0,5985
06/15/2016,F (Jan 17),22.55,22.55,21.75,22.15,22.1250,-0.22,1574,0,6394
06/16/2016,F (Jan 17),22.10,22.94,21.65,21.85,21.8250,-0.30,1484,0,6667
06/17/2016,F (Jan 17),21.90,21.97,21.65,21.85,21.8750,0.05,1771,0,6911
06/20/2016,F (Jan 17),21.65,21.65,21.00,21.16,21.1750,-0.70,1442,0,7256
06/21/2016,F (Jan 17),21.00,21.32,20.86,21.25,21.2250,0.05,2886,0,8122
06/22/2016,F (Jan 17),21.15,21.34,20.88,21.05,21.0250,-0.20,3429,0,8679
06/23/2016,F (Jan 17),21.08,21.08,20.30,20.40,20.3500,-0.68,3908,0,8763
06/24/2016,F (Jan 17),20.29,24.05,20.15,22.55,22.4750,2.12,6879,0,10248
06/27/2016,F (Jan 17),22.68,23.30,21.98,23.30,23.2250,0.75,3652,0,10380
06/28/2016,F (Jan 17),22.90,23.05,21.55,21.60,21.5750,-1.65,3187,0,10098
