CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
10/24/2016,N (Jul 17),0.00,18.00,22.40,0.00,19.9250,19.92,0,0,0
10/25/2016,N (Jul 17),20.00,20.00,19.76,19.76,19.7250,-0.20,10,0,9
10/26/2016,N (Jul 17),19.90,19.90,19.90,19.90,19.9500,0.22,1,0,10
10/27/2016,N (Jul 17),19.96,20.06,19.95,20.06,20.0000,0.05,11,0,18
10/28/2016,N (Jul 17),20.15,20.30,20.09,20.10,20.1750,0.18,28,0,36
10/31/2016,N (Jul 17),20.20,20.24,20.12,20.14,20.1750,0.00,18,0,48
11/01/2016,N (Jul 17),20.15,20.56,20.14,20.31,20.3500,0.18,59,0,99
11/02/2016,N (Jul 17),20.30,20.40,20.30,20.40,20.4500,0.10,97,0,194
11/03/2016,N (Jul 17),20.38,20.76,20.38,20.76,20.7500,0.30,100,0,291
11/04/2016,N (Jul 17),20.84,20.84,20.60,20.60,20.6000,-0.15,30,0,321
11/07/2016,N (Jul 17),20.25,20.25,19.72,19.72,19.6500,-0.95,28,0,323
11/08/2016,N (Jul 17),19.70,19.70,19.53,19.70,19.6500,0.00,17,0,327
11/09/2016,N (Jul 17),19.55,21.01,19.50,19.50,19.4750,-0.18,165,0,418
11/10/2016,N (Jul 17),19.75,19.85,19.40,19.77,19.8000,0.32,14,0,419
11/11/2016,N (Jul 17),19.97,20.10,19.85,19.86,19.8500,0.05,47,0,463
11/14/2016,N (Jul 17),19.80,20.15,19.75,19.87,19.8750,0.02,87,0,451
11/15/2016,N (Jul 17),19.80,19.95,19.68,19.94,19.9250,0.05,45,0,475
11/16/2016,N (Jul 17),19.95,20.20,19.93,19.98,19.9750,0.05,470,0,840
