CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
06/20/2016,H (Mar 17),0.00,20.80,21.80,0.00,21.3000,21.30,0,0,0
06/21/2016,H (Mar 17),0.00,20.80,21.80,0.00,21.3000,0.00,0,0,0
06/22/2016,H (Mar 17),0.00,20.25,22.20,0.00,21.3000,0.00,0,0,0
06/23/2016,H (Mar 17),0.00,20.65,21.00,0.00,21.4000,0.10,0,0,0
06/24/2016,H (Mar 17),0.00,20.30,22.35,0.00,22.7500,1.35,0,0,0
06/27/2016,H (Mar 17),0.00,21.70,23.85,0.00,22.7750,0.02,0,0,0
06/28/2016,H (Mar 17),0.00,21.40,22.00,0.00,21.6250,-1.15,0,0,0
06/29/2016,H (Mar 17),0.00,21.05,21.80,0.00,21.4250,-0.20,0,0,0
06/30/2016,H (Mar 17),0.00,19.15,22.00,0.00,20.5500,-0.88,0,0,0
07/01/2016,H (Mar 17),21.36,21.36,21.36,21.36,21.3250,0.78,1,0,1
07/05/2016,H (Mar 17),21.30,21.30,21.30,21.30,21.5250,0.20,3,0,4
07/06/2016,H (Mar 17),0.00,19.10,22.50,0.00,20.8000,-0.72,0,0,4
07/07/2016,H (Mar 17),0.00,19.55,21.90,0.00,20.7250,-0.08,0,0,4
07/08/2016,H (Mar 17),20.90,21.00,20.10,20.15,20.8000,0.08,64,0,64
07/11/2016,H (Mar 17),0.00,20.15,20.90,0.00,20.5750,-0.22,0,0,64
07/12/2016,H (Mar 17),20.65,20.70,20.65,20.70,20.5500,-0.02,3,0,64
07/13/2016,H (Mar 17),20.53,20.53,20.53,20.53,20.5250,-0.02,3,0,64
07/14/2016,H (Mar 17),0.00,20.10,20.75,0.00,19.9000,-0.62,0,0,64
07/15/2016,H (Mar 17),20.25,20.45,20.23,20.23,20.4750,0.58,6,0,64
07/18/2016,H (Mar 17),20.20,20.41,20.19,20.25,20.2500,-0.22,82,0,92
07/19/2016,H (Mar 17),20.26,20.42,20.20,20.30,20.2750,0.02,102,0,150
07/20/2016,H (Mar 17),20.24,20.30,20.15,20.20,20.2250,-0.05,281,0,350
07/21/2016,H (Mar 17),20.20,20.53,20.15,20.53,20.4750,0.25,908,0,740
07/22/2016,H (Mar 17),20.35,20.45,20.13,20.20,20.2250,-0.25,258,0,845
07/25/2016,H (Mar 17),20.20,20.45,20.15,20.36,20.3250,0.10,64,0,864
07/26/2016,H (Mar 17),20.30,20.50,20.21,20.26,20.3000,-0.02,154,0,991
07/27/2016,H (Mar 17),20.25,20.45,20.16,20.16,20.2000,-0.10,370,0,1187
